PRES,DEWP,RAIN,wd,WSPM,station
1018.7,-14.6,0.0,NNW,2.3,Changping
1018.9,-13.8,0.0,W,0.7,Changping
1018.7,-14.0,0.0,NE,0.8,Changping
1018.3,-14.4,0.0,NE,1.3,Changping
1018.0,-14.4,0.0,NNE,3.1,Changping
1017.6,-13.7,0.0,NNE,2.9,Changping
1017.5,-13.5,0.0,N,2.1,Changping
1017.3,-14.0,0.0,NNE,0.8,Changping
1017.4,-14.0,0.0,NNE,1.3,Changping
1017.6,-13.7,0.0,N,2.1,Changping
1017.8,-13.9,0.0,N,0.5,Changping
1017.5,-12.7,0.0,SSW,1.6,Changping
1016.7,-12.6,0.0,SSW,1.5,Changping
1015.4,-12.7,0.0,S,1.5,Changping
1014.1,-12.7,0.0,S,2.3,Changping
1013.3,-12.4,0.0,SSW,1.6,Changping
1012.9,-12.3,0.0,SSW,0.7,Changping
1012.8,-12.1,0.0,E,1.6,Changping
1013.2,-13.4,0.0,ESE,3.0,Changping
1013.7,-12.5,0.0,ESE,0.6,Changping
1014.0,-11.4,0.0,ENE,0.5,Changping
1014.3,-11.8,0.0,N,1.4,Changping
1014.6,-11.8,0.0,N,1.0,Changping
1014.7,-11.4,0.0,NNW,1.5,Changping
1014.4,-11.2,0.0,NNW,1.3,Changping
1014.4,-11.1,0.0,NNW,1.1,Changping
1014.2,-11.1,0.0,NNW,0.7,Changping
1014.5,-10.7,0.0,N,0.1,Changping
1014.5,-10.4,0.0,N,0.1,Changping
1014.3,-9.7,0.0,NE,1.1,Changping
1014.2,-9.8,0.0,NNW,1.4,Changping
1014.2,-9.5,0.0,N,1.0,Changping
1014.6,-9.5,0.0,NNW,1.1,Changping
1015.2,-8.4,0.0,SSW,0.7,Changping
1015.5,-6.9,0.0,S,0.5,Changping
1015.4,-8.8,0.0,NE,0.5,Changping
1015.1,-6.8,0.0,S,1.8,Changping
1014.1,-8.1,0.0,ESE,1.5,Changping
1013.3,-7.9,0.0,SE,1.2,Changping
1013.1,-8.7,0.0,SSE,1.6,Changping
1013.0,-8.1,0.0,SSW,2.2,Changping
1013.2,-8.5,0.0,SSE,1.6,Changping
1013.4,-8.0,0.0,E,0.4,Changping
1013.9,-7.6,0.0,NNE,1.2,Changping
1014.6,-7.6,0.0,N,0.0,Changping
1015.1,-7.7,0.0,N,0.2,Changping
1015.7,-8.0,0.0,NNW,1.0,Changping
1016.3,-7.7,0.0,NNW,1.0,Changping
1016.5,-7.4,0.0,NNW,0.0,Changping
1016.9,-7.0,0.0,NNW,1.4,Changping
1017.0,-7.5,0.0,N,1.9,Changping
1016.9,-7.6,0.0,NNW,1.2,Changping
1017.0,-7.8,0.0,N,2.1,Changping
1016.9,-7.6,0.0,N,1.6,Changping
1016.9,-7.3,0.0,NNE,0.6,Changping
1017.0,-7.3,0.0,NW,1.1,Changping
1017.4,-7.4,0.0,NW,0.9,Changping
1018.3,-7.0,0.0,NNE,1.2,Changping
1018.5,-5.4,0.0,SW,1.2,Changping
1018.3,-7.0,0.0,WSW,0.7,Changping
1017.8,-6.9,0.0,SSE,1.1,Changping
1016.8,-6.9,0.0,SSE,1.0,Changping
1015.8,-7.4,0.0,SW,1.3,Changping
1015.2,-6.9,0.0,S,2.0,Changping
1014.9,-7.1,0.0,S,2.3,Changping
1015.2,-7.8,0.0,SSW,1.6,Changping
1015.4,-6.6,0.0,SSE,0.8,Changping
1016.0,-6.6,0.0,S,0.0,Changping
1016.5,-6.3,0.0,ENE,0.9,Changping
1016.8,-6.7,0.0,ENE,0.6,Changping
1017.2,-7.3,0.0,N,1.6,Changping
1017.7,-7.3,0.0,NNW,0.7,Changping
1017.9,-7.1,0.0,NNW,1.4,Changping
1017.9,-7.1,0.0,NNW,0.0,Changping
1017.9,-7.0,0.0,N,1.3,Changping
1018.0,-6.5,0.0,N,0.5,Changping
1017.9,-6.7,0.0,NW,0.5,Changping
1017.6,-6.8,0.0,N,1.0,Changping
1017.4,-6.7,0.0,NNE,0.4,Changping
1017.3,-6.7,0.0,,0.0,Changping
1017.4,-6.6,0.0,N,0.9,Changping
1017.6,-5.9,0.0,NNW,0.0,Changping
1017.5,-5.5,0.0,WSW,0.6,Changping
1017.0,-6.1,0.0,S,0.6,Changping
1016.2,-5.1,0.0,SSE,1.3,Changping
1015.2,-5.0,0.0,SSE,1.2,Changping
1014.0,-5.9,0.0,SSE,0.7,Changping
1013.2,-6.6,0.0,SE,1.1,Changping
1012.6,-6.6,0.0,ESE,1.6,Changping
1012.3,-6.8,0.0,ESE,1.0,Changping
1012.4,-6.3,0.0,ESE,0.1,Changping
1012.8,-5.8,0.0,N,0.0,Changping
1013.0,-6.0,0.0,N,0.7,Changping
1013.2,-6.5,0.0,N,1.5,Changping
1013.3,-6.2,0.0,N,0.0,Changping
1013.3,-6.0,0.0,NNW,1.4,Changping
1013.3,-6.3,0.0,N,1.7,Changping
1013.1,-6.1,0.0,N,0.2,Changping
1012.7,-6.5,0.0,NNW,1.0,Changping
1012.7,-5.8,0.0,NNW,0.2,Changping
1012.5,-5.7,0.0,NE,0.4,Changping
1012.1,-5.8,0.0,,0.0,Changping
1012.2,-6.0,0.0,WNW,0.5,Changping
1012.2,-5.4,0.0,E,0.4,Changping
1012.1,-4.6,0.0,SSW,1.9,Changping
1013.0,-4.5,0.0,SW,1.3,Changping
1012.7,-4.8,0.0,NNW,1.1,Changping
1012.4,-6.3,0.0,WNW,1.4,Changping
1011.4,-6.5,0.0,ENE,1.6,Changping
1010.4,-6.8,0.0,WNW,2.9,Changping
1009.9,-6.6,0.0,NW,2.9,Changping
1009.0,-7.1,0.0,WNW,4.7,Changping
1009.0,-6.9,0.0,NW,3.0,Changping
1009.5,-6.8,0.0,WNW,2.6,Changping
1009.7,-7.1,0.0,NW,1.1,Changping
1009.8,-6.5,0.0,N,1.7,Changping
1010.3,-6.5,0.0,N,1.1,Changping
1010.1,-6.0,0.0,NNW,1.0,Changping
1010.3,-6.0,0.0,N,2.1,Changping
1010.8,-5.9,0.0,NE,0.7,Changping
1011.1,-5.9,0.0,N,1.2,Changping
1010.8,-6.5,0.0,NW,2.3,Changping
1010.6,-6.6,0.0,WNW,2.6,Changping
1010.1,-6.8,0.0,ENE,1.5,Changping
1009.6,-6.1,0.0,N,2.1,Changping
1009.6,-6.7,0.0,NNW,2.4,Changping
1009.2,-6.9,0.0,N,3.0,Changping
1008.8,-7.0,0.0,N,2.2,Changping
1008.7,-7.0,0.0,NNW,1.2,Changping
1008.4,-8.6,0.0,W,0.8,Changping
1008.4,-8.9,0.0,NE,0.9,Changping
1007.9,-9.3,0.0,N,1.5,Changping
1007.3,-10.6,0.0,WNW,3.9,Changping
1006.3,-11.0,0.0,WNW,2.9,Changping
1005.3,-11.1,0.0,WNW,4.0,Changping
1004.2,-10.7,0.0,WNW,2.2,Changping
1003.6,-10.8,0.0,WNW,2.8,Changping
1003.4,-10.4,0.0,NW,2.1,Changping
1003.6,-10.2,0.0,NW,0.9,Changping
1003.9,-9.9,0.0,NNW,0.8,Changping
1004.2,-9.8,0.0,NW,0.8,Changping
1004.7,-9.4,0.0,NNW,2.9,Changping
1005.4,-8.6,0.0,NNW,1.7,Changping
1005.8,-9.0,0.0,NW,1.6,Changping
1006.2,-9.4,0.0,NW,1.1,Changping
1006.1,-9.2,0.0,NW,3.1,Changping
1006.1,-9.7,0.0,WNW,3.8,Changping
1006.6,-9.3,0.0,NW,1.9,Changping
1007.2,-9.4,0.0,NW,3.4,Changping
1007.6,-9.6,0.0,NNE,1.3,Changping
1008.6,-10.8,0.0,NNW,3.3,Changping
1008.8,-11.5,0.0,N,1.9,Changping
1009.6,-11.8,0.0,N,1.9,Changping
1010.6,-11.0,0.0,NNE,0.5,Changping
1011.1,-11.4,0.0,W,2.5,Changping
1011.1,-11.6,0.0,W,4.4,Changping
1010.8,-11.8,0.0,NW,3.7,Changping
1009.4,-13.2,0.0,NW,3.9,Changping
1008.6,-13.0,0.0,WNW,5.8,Changping
1008.0,-13.7,0.0,WNW,4.7,Changping
1008.0,-15.4,0.0,NW,4.5,Changping
1008.3,-16.2,0.0,WNW,3.9,Changping
1008.4,-15.4,0.0,W,1.3,Changping
1008.4,-14.9,0.0,WNW,0.0,Changping
1008.8,-14.4,0.0,N,2.0,Changping
1008.9,-14.4,0.0,N,1.5,Changping
1008.7,-14.4,0.0,ENE,0.5,Changping
1008.7,-14.5,0.0,N,1.2,Changping
1008.4,-14.7,0.0,N,0.6,Changping
1008.1,-14.7,0.0,N,1.6,Changping
1007.9,-13.6,0.0,ENE,0.7,Changping
1008.5,-13.9,0.0,NNW,1.6,Changping
1008.8,-13.7,0.0,NNE,0.7,Changping
1008.7,-14.7,0.0,NNE,1.6,Changping
1008.6,-14.6,0.0,NE,0.9,Changping
1008.6,-15.5,0.0,NE,1.5,Changping
1009.2,-16.1,0.0,NE,2.1,Changping
1009.8,-15.9,0.0,NE,1.5,Changping
1010.2,-15.9,0.0,NE,2.1,Changping
1010.1,-16.2,0.0,NE,0.0,Changping
1009.7,-16.8,0.0,WNW,3.7,Changping
1009.0,-16.4,0.0,WNW,5.9,Changping
1008.3,-17.7,0.0,WNW,6.0,Changping
1008.0,-19.0,0.0,WNW,5.2,Changping
1008.2,-20.5,0.0,NW,5.1,Changping
1009.1,-22.1,0.0,WNW,5.2,Changping
1010.0,-23.2,0.0,NW,3.2,Changping
1011.3,-24.1,0.0,NW,4.3,Changping
1012.3,-24.0,0.0,NW,4.1,Changping
1014.0,-23.3,0.0,NNW,4.4,Changping
1014.7,-22.5,0.0,NW,6.1,Changping
1015.8,-21.6,0.0,NW,6.2,Changping
1016.4,-22.8,0.0,NW,5.5,Changping
1016.4,-22.6,0.0,NW,6.6,Changping
1016.2,-21.9,0.0,NW,6.0,Changping
1016.2,-21.4,0.0,NW,6.6,Changping
1016.1,-21.5,0.0,NW,6.3,Changping
1016.3,-21.9,0.0,NNW,4.8,Changping
1016.6,-23.5,0.0,NW,4.6,Changping
1017.5,-23.2,0.0,NW,3.6,Changping
1018.0,-23.1,0.0,NNW,2.6,Changping
1018.6,-23.6,0.0,WNW,3.9,Changping
1019.7,-23.4,0.0,NW,4.4,Changping
1019.8,-24.1,0.0,WNW,5.9,Changping
1019.9,-25.0,0.0,W,5.7,Changping
1019.2,-25.2,0.0,WNW,5.9,Changping
1018.8,-25.8,0.0,WNW,7.1,Changping
1017.7,-26.0,0.0,NW,6.4,Changping
1017.6,-25.7,0.0,WNW,6.0,Changping
1017.9,-26.0,0.0,NW,6.6,Changping
1018.4,-26.5,0.0,WNW,5.2,Changping
1019.0,-25.9,0.0,NW,4.4,Changping
1019.5,-26.0,0.0,NW,5.0,Changping
1019.7,-26.2,0.0,NW,3.5,Changping
1019.9,-25.6,0.0,NW,4.0,Changping
1020.0,-25.8,0.0,NW,3.1,Changping
1019.9,-26.1,0.0,NW,4.0,Changping
1020.2,-26.4,0.0,WNW,4.5,Changping
1019.8,-25.9,0.0,WNW,3.5,Changping
1019.6,-25.9,0.0,WNW,4.6,Changping
1019.3,-25.8,0.0,WNW,5.3,Changping
1019.0,-25.6,0.0,WNW,5.4,Changping
1018.6,-25.6,0.0,WNW,7.1,Changping
1018.9,-25.5,0.0,WNW,6.6,Changping
1018.9,-25.2,0.0,NW,5.2,Changping
1019.4,-25.5,0.0,NW,5.8,Changping
1019.4,-25.0,0.0,WNW,5.8,Changping
1019.2,-24.9,0.0,WNW,7.3,Changping
1018.5,-24.8,0.0,NW,6.5,Changping
1017.2,-24.1,0.0,WNW,8.1,Changping
1016.5,-23.8,0.0,WNW,6.1,Changping
1015.9,-22.8,0.0,WNW,5.9,Changping
1015.1,-21.3,0.0,NW,4.9,Changping
1014.9,-18.8,0.0,WNW,6.4,Changping
1014.6,-15.5,0.0,WNW,6.6,Changping
1014.6,-13.4,0.0,NW,4.5,Changping
1014.7,-13.7,0.0,NW,5.5,Changping
1014.6,-13.7,0.0,NW,4.6,Changping
1014.8,-13.4,0.0,NNW,3.5,Changping
1015.1,-13.0,0.0,ENE,1.2,Changping
1015.1,-12.9,0.0,E,0.7,Changping
1015.1,-13.2,0.0,N,1.2,Changping
1014.6,-13.0,0.0,E,1.4,Changping
1014.6,-12.7,0.0,NE,1.0,Changping
1014.5,-12.2,0.0,NNW,1.2,Changping
1014.2,-12.9,0.0,ENE,1.6,Changping
1013.8,-13.2,0.0,WNW,5.3,Changping
1013.5,-13.3,0.0,NW,3.3,Changping
1013.2,-13.4,0.0,NNE,2.0,Changping
1013.6,-13.3,0.0,NW,5.6,Changping
1013.6,-12.1,0.0,SW,1.3,Changping
1013.0,-12.5,0.0,NW,3.5,Changping
1012.0,-11.9,0.0,NW,3.6,Changping
1010.6,-12.5,0.0,NW,4.7,Changping
1009.6,-12.1,0.0,NW,5.1,Changping
1008.7,-12.7,0.0,NW,4.6,Changping
1007.7,-11.6,0.0,NW,4.1,Changping
1007.5,-11.3,0.0,NW,3.1,Changping
1007.7,-11.3,0.0,W,1.8,Changping
1007.8,-11.3,0.0,WSW,1.3,Changping
1008.1,-11.0,0.0,W,1.8,Changping
1008.1,-11.2,0.0,WNW,1.3,Changping
1008.0,-11.5,0.0,WNW,3.4,Changping
1008.2,-11.3,0.0,WNW,3.8,Changping
1008.2,-11.0,0.0,E,1.4,Changping
1008.6,-11.1,0.0,NNW,2.0,Changping
1008.8,-11.3,0.0,NW,1.3,Changping
1009.6,-12.1,0.0,NW,0.8,Changping
1010.4,-12.4,0.0,N,3.8,Changping
1011.1,-12.7,0.0,NNE,1.3,Changping
1011.7,-13.1,0.0,NNW,1.0,Changping
1012.8,-13.2,0.0,WNW,1.3,Changping
1013.7,-14.2,0.0,N,2.9,Changping
1015.1,-14.5,0.0,N,1.8,Changping
1015.9,-14.3,0.0,NNE,0.6,Changping
1016.0,-14.9,0.0,NE,1.6,Changping
1015.9,-13.6,0.0,N,2.0,Changping
1015.1,-13.2,0.0,WNW,4.2,Changping
1014.8,-13.0,0.0,NW,2.3,Changping
1014.4,-12.8,0.0,WNW,4.0,Changping
1014.2,-12.4,0.0,NW,4.2,Changping
1014.7,-12.3,0.0,WNW,4.2,Changping
1015.1,-12.2,0.0,NW,2.8,Changping
1015.9,-12.0,0.0,WNW,2.4,Changping
1016.7,-11.9,0.0,NNW,1.7,Changping
1016.8,-11.9,0.0,ENE,0.5,Changping
1016.8,-12.4,0.0,N,2.6,Changping
1017.1,-12.6,0.0,NNE,1.5,Changping
1017.1,-12.7,0.0,ENE,1.3,Changping
1016.8,-12.6,0.0,NNE,1.6,Changping
1016.6,-12.6,0.0,NNE,2.1,Changping
1016.4,-11.9,0.0,N,1.7,Changping
1016.2,-11.8,0.0,NNW,1.1,Changping
1015.8,-11.8,0.0,NNE,2.2,Changping
1015.7,-11.7,0.0,NW,0.9,Changping
1016.0,-11.9,0.0,NNW,1.7,Changping
1016.0,-11.8,0.0,WNW,2.1,Changping
1016.2,-11.7,0.0,NNE,1.8,Changping
1016.2,-11.3,0.0,NW,3.0,Changping
1016.1,-12.5,0.0,WNW,4.9,Changping
1015.4,-12.8,0.0,NW,5.2,Changping
1014.1,-13.9,0.0,NW,4.5,Changping
1013.1,-14.0,0.0,NW,4.5,Changping
1012.2,-14.2,0.0,NW,3.5,Changping
1011.6,-14.0,0.0,NW,3.7,Changping
1011.4,-13.7,0.0,NW,3.1,Changping
1011.3,-11.9,0.0,W,1.1,Changping
1011.5,-9.9,0.0,SSW,0.9,Changping
1011.6,-11.7,0.0,NNW,1.6,Changping
1011.6,-11.6,0.0,NNE,0.7,Changping
1011.8,-12.2,0.0,NNE,0.0,Changping
1011.8,-12.4,0.0,NNW,1.7,Changping
1011.8,-11.6,0.0,N,0.1,Changping
1011.8,-11.8,0.0,N,1.4,Changping
1011.3,-10.8,0.0,NNW,1.3,Changping
1011.0,-10.6,0.0,WNW,0.4,Changping
1010.8,-10.6,0.0,N,0.0,Changping
1010.3,-10.9,0.0,N,2.0,Changping
1010.0,-10.8,0.0,NNE,1.1,Changping
1009.8,-9.6,0.0,W,0.7,Changping
1010.2,-10.7,0.0,NNW,0.5,Changping
1010.7,-9.9,0.0,NNW,0.1,Changping
1010.7,-9.3,0.0,N,1.3,Changping
1010.4,-10.3,0.0,W,1.0,Changping
1009.8,-11.6,0.0,NE,1.0,Changping
1009.1,-8.3,0.0,SSW,1.9,Changping
1008.4,-7.1,0.0,ESE,1.1,Changping
1007.9,-8.0,0.0,S,1.5,Changping
1007.5,-8.2,0.0,ESE,1.5,Changping
1007.9,-8.0,0.0,ESE,1.0,Changping
1008.0,-8.2,0.0,E,0.6,Changping
1008.6,-8.4,0.0,NNW,1.1,Changping
1009.4,-9.9,0.0,ENE,0.9,Changping
1010.3,-10.1,0.0,NW,0.5,Changping
1011.0,-9.2,0.0,NW,0.1,Changping
1011.5,-10.1,0.0,N,1.5,Changping
1011.5,-10.5,0.0,NNW,1.8,Changping
1011.9,-10.5,0.0,NNW,1.2,Changping
1011.7,-10.8,0.0,N,2.2,Changping
1012.1,-10.7,0.0,N,1.7,Changping
1012.5,-11.0,0.0,NNE,0.4,Changping
1012.5,-11.0,0.0,N,1.1,Changping
1012.6,-11.0,0.0,NNW,1.1,Changping
1013.0,-10.8,0.0,N,1.4,Changping
1013.8,-11.3,0.0,N,1.0,Changping
1014.8,-11.1,0.0,N,1.1,Changping
1015.1,-10.6,0.0,N,1.4,Changping
1014.9,-10.4,0.0,NE,0.8,Changping
1014.7,-10.5,0.0,NNE,0.7,Changping
1014.0,-10.1,0.0,NNW,1.2,Changping
1013.0,-11.4,0.0,NW,3.7,Changping
1012.2,-11.8,0.0,NW,3.5,Changping
1011.9,-11.6,0.0,NW,3.9,Changping
1011.7,-12.0,0.0,NW,2.4,Changping
1012.0,-10.7,0.0,NNW,2.4,Changping
1012.4,-10.5,0.0,NW,2.5,Changping
1012.4,-10.6,0.0,WNW,2.1,Changping
1012.4,-10.4,0.0,NW,1.0,Changping
1012.6,-10.5,0.0,N,1.0,Changping
1012.5,-10.6,0.0,WNW,2.1,Changping
1012.2,-10.0,0.0,NW,0.9,Changping
1012.2,-10.3,0.0,NNW,1.0,Changping
1012.1,-10.2,0.0,NNE,1.0,Changping
1012.1,-10.2,0.0,N,1.3,Changping
1011.9,-10.3,0.0,NNW,1.5,Changping
1011.3,-10.0,0.0,SSW,1.9,Changping
1011.3,-10.2,0.0,NW,1.7,Changping
1011.1,-10.5,0.0,NE,3.2,Changping
1011.9,-10.5,0.0,N,2.2,Changping
1012.3,-10.4,0.0,N,2.5,Changping
1012.4,-10.1,0.0,N,2.1,Changping
1011.9,-9.6,0.0,NW,4.2,Changping
1011.3,-9.7,0.0,NE,1.5,Changping
1010.2,-9.1,0.0,NNW,1.5,Changping
1008.9,-8.8,0.0,N,1.5,Changping
1008.5,-8.9,0.0,ENE,2.6,Changping
1008.5,-8.5,0.0,ENE,2.1,Changping
1008.8,-7.1,0.0,SE,2.5,Changping
1009.1,-7.7,0.0,ESE,1.8,Changping
1009.2,-7.9,0.0,N,0.8,Changping
1010.1,-8.5,0.0,NNE,0.1,Changping
1010.4,-8.5,0.0,NNW,1.0,Changping
1010.8,-8.1,0.0,NW,1.1,Changping
1011.4,-7.6,0.0,NNW,0.9,Changping
1011.5,-8.2,0.0,NNW,1.4,Changping
1011.7,-8.3,0.0,WNW,0.9,Changping
1012.0,-7.3,0.0,NNW,0.6,Changping
1012.9,-7.5,0.0,E,2.0,Changping
1013.6,-6.8,0.0,NNW,1.0,Changping
1013.9,-9.8,0.0,N,2.7,Changping
1014.7,-10.0,0.0,N,2.1,Changping
1015.6,-9.4,0.0,E,1.0,Changping
1016.3,-9.9,0.0,N,2.0,Changping
1017.5,-11.3,0.0,NE,2.6,Changping
1018.3,-10.8,0.0,NNE,2.3,Changping
1018.4,-11.6,0.0,NNE,2.8,Changping
1017.6,-12.2,0.0,NNE,2.4,Changping
1016.6,-12.7,0.0,NW,3.3,Changping
1015.5,-12.8,0.0,WNW,2.9,Changping
1014.7,-13.7,0.0,NW,2.6,Changping
1014.3,-15.1,0.0,NW,4.2,Changping
1014.1,-15.5,0.0,WNW,3.0,Changping
1013.7,-13.1,0.0,NW,2.4,Changping
1013.8,-13.1,0.0,NW,0.9,Changping
1013.7,-12.3,0.0,SSW,1.2,Changping
1013.6,-12.1,0.0,NW,0.6,Changping
1013.4,-12.1,0.0,ENE,1.0,Changping
1013.2,-12.4,0.0,N,1.8,Changping
1013.3,-11.3,0.0,ENE,0.6,Changping
1012.9,-11.1,0.0,NNW,1.6,Changping
1012.4,-11.0,0.0,NNW,0.1,Changping
1012.2,-10.5,0.0,NW,0.7,Changping
1012.2,-10.8,0.0,N,0.9,Changping
1011.6,-10.5,0.0,NNE,0.2,Changping
1011.3,-10.1,0.0,N,0.9,Changping
1011.1,-10.0,0.0,NNW,1.3,Changping
1011.4,-9.7,0.0,SW,0.7,Changping
1012.1,-9.1,0.0,SSW,0.1,Changping
1012.4,-8.5,0.0,NNW,0.7,Changping
1012.0,-8.7,0.0,SSW,0.8,Changping
1011.1,-9.5,0.0,SSW,1.3,Changping
1009.9,-9.1,0.0,SSE,1.6,Changping
1009.0,-9.3,0.0,SSE,1.2,Changping
1008.2,-8.4,0.0,ESE,1.7,Changping
1007.7,-8.1,0.0,SE,1.1,Changping
1008.1,-8.2,0.0,ESE,2.0,Changping
1008.6,-8.2,0.0,NNW,1.0,Changping
1009.2,-7.8,0.0,NE,0.2,Changping
1009.6,-7.4,0.0,ENE,0.6,Changping
1010.1,-7.7,0.0,N,1.4,Changping
1010.5,-7.7,0.0,N,0.9,Changping
1010.9,-7.4,0.0,NNW,1.6,Changping
1010.8,-7.8,0.0,N,1.2,Changping
1010.8,-7.7,0.0,NW,0.8,Changping
1010.7,-7.9,0.0,N,1.6,Changping
1010.9,-7.6,0.0,N,0.0,Changping
1011.1,-7.8,0.0,E,0.1,Changping
1011.0,-7.7,0.0,NW,1.2,Changping
1010.7,-7.7,0.0,N,0.6,Changping
1011.0,-7.7,0.0,SSW,0.6,Changping
1011.6,-7.7,0.0,N,0.5,Changping
1012.0,-7.6,0.0,NNE,0.5,Changping
1012.4,-6.9,0.0,NW,0.7,Changping
1012.5,-5.8,0.0,SW,0.5,Changping
1012.2,-5.4,0.0,SW,1.4,Changping
1011.3,-5.4,0.0,ESE,1.9,Changping
1010.3,-5.0,0.0,ESE,1.0,Changping
1009.8,-4.1,0.0,S,1.8,Changping
1009.5,-3.9,0.0,ESE,1.0,Changping
1009.8,-3.1,0.0,SE,1.2,Changping
1010.1,-2.8,0.0,ESE,1.0,Changping
1010.5,-3.2,0.0,NNE,0.4,Changping
1010.9,-3.6,0.0,NNE,0.8,Changping
1011.1,-4.1,0.0,NNW,0.4,Changping
1011.2,-4.3,0.0,NNE,0.6,Changping
1011.3,-3.9,0.0,NNE,0.9,Changping
1011.5,-4.0,0.0,WNW,0.7,Changping
1011.7,-3.7,0.0,NW,0.6,Changping
1011.3,-3.7,0.0,NNW,1.0,Changping
1011.4,-3.0,0.0,NNW,0.0,Changping
1011.3,-3.0,0.0,NW,0.7,Changping
1011.1,-3.0,0.0,NW,0.0,Changping
1010.8,-2.8,0.0,NNW,1.3,Changping
1011.2,-2.2,0.0,NNW,0.1,Changping
1011.3,-3.3,0.0,NNW,1.6,Changping
1011.6,-2.4,0.0,NW,1.0,Changping
1012.0,-6.8,0.0,NNE,1.7,Changping
1011.8,-9.2,0.0,NNW,3.8,Changping
1011.2,-8.2,0.0,N,1.6,Changping
1010.3,-7.4,0.0,ENE,1.0,Changping
1010.0,-9.4,0.0,NW,4.4,Changping
1009.5,-9.5,0.0,WNW,3.8,Changping
1010.1,-10.8,0.0,WNW,3.9,Changping
1010.7,-11.0,0.0,WNW,5.8,Changping
1012.4,-11.1,0.0,WNW,4.0,Changping
1013.8,-11.3,0.0,WNW,2.7,Changping
1014.8,-11.1,0.0,NW,1.6,Changping
1015.3,-11.8,0.0,NNW,4.0,Changping
1015.6,-11.9,0.0,N,2.3,Changping
1015.9,-11.9,0.0,NNE,1.7,Changping
1016.0,-12.5,0.0,NNW,1.6,Changping
1016.1,-12.7,0.0,NNW,4.4,Changping
1016.4,-12.6,0.0,NNW,1.5,Changping
1016.3,-12.3,0.0,NW,0.8,Changping
1016.4,-12.0,0.0,NE,0.5,Changping
1016.2,-12.4,0.0,NNW,0.7,Changping
1016.2,-12.9,0.0,NNE,3.3,Changping
1016.4,-13.0,0.0,NNW,1.9,Changping
1016.8,-12.2,0.0,NNW,1.0,Changping
1017.1,-12.2,0.0,NNW,0.9,Changping
1017.1,-12.9,0.0,NNW,4.3,Changping
1016.9,-13.1,0.0,NW,4.4,Changping
1016.1,-13.1,0.0,NW,5.4,Changping
1015.0,-13.0,0.0,WNW,5.9,Changping
1014.0,-13.2,0.0,WNW,6.1,Changping
1013.4,-13.4,0.0,NW,5.3,Changping
1013.2,-13.7,0.0,WNW,3.9,Changping
1013.3,-14.4,0.0,WNW,4.2,Changping
1013.3,-14.4,0.0,WNW,1.2,Changping
1013.5,-14.1,0.0,N,1.1,Changping
1013.6,-14.7,0.0,NE,1.3,Changping
1013.6,-14.5,0.0,NE,1.3,Changping
1013.5,-14.7,0.0,N,1.1,Changping
1013.3,-14.5,0.0,ENE,0.6,Changping
1012.9,-14.3,0.0,NNE,1.0,Changping
1012.9,-13.0,0.0,SSW,0.6,Changping
1012.6,-12.6,0.0,NW,0.7,Changping
1012.5,-12.8,0.0,N,1.1,Changping
1012.3,-13.0,0.0,N,1.7,Changping
1011.2,-13.9,0.0,N,0.8,Changping
1010.4,-12.7,0.0,NW,0.8,Changping
1009.5,-12.4,0.0,NW,0.1,Changping
1009.8,-12.6,0.0,NNW,0.9,Changping
1009.8,-12.9,0.0,N,0.8,Changping
1009.5,-12.5,0.0,NNE,0.2,Changping
1009.4,-11.7,0.0,S,1.4,Changping
1008.9,-13.9,0.0,WNW,6.7,Changping
1008.5,-14.1,0.0,WNW,7.1,Changping
1007.9,-14.2,0.0,NW,5.4,Changping
1008.2,-14.7,0.0,NW,6.9,Changping
1008.6,-15.1,0.0,NW,6.3,Changping
1009.7,-16.9,0.0,N,6.6,Changping
1010.7,-17.0,0.0,NW,3.5,Changping
1011.8,-17.1,0.0,NW,2.4,Changping
1012.6,-16.5,0.0,NNW,2.8,Changping
1013.0,-16.5,0.0,NNW,2.3,Changping
1013.5,-15.7,0.0,WNW,3.2,Changping
1013.9,-15.5,0.0,WNW,3.8,Changping
1014.1,-15.5,0.0,WNW,2.9,Changping
1014.3,-15.9,0.0,W,2.6,Changping
1014.2,-16.3,0.0,WNW,2.5,Changping
1014.0,-17.1,0.0,WNW,1.7,Changping
1013.7,-15.6,0.0,NW,4.3,Changping
1012.8,-15.9,0.0,NW,3.5,Changping
1012.6,-16.2,0.0,NNW,1.4,Changping
1012.5,-15.5,0.0,NNW,1.2,Changping
1012.2,-16.3,0.0,E,1.1,Changping
1012.2,-15.5,0.0,E,0.7,Changping
1012.1,-15.8,0.0,NW,3.3,Changping
1011.4,-15.6,0.0,NW,2.8,Changping
1010.4,-15.9,0.0,WNW,7.0,Changping
1008.7,-15.5,0.0,WNW,6.4,Changping
1007.7,-16.1,0.0,NW,6.3,Changping
1007.0,-16.8,0.0,NW,6.8,Changping
1006.8,-15.8,0.0,WNW,5.9,Changping
1007.2,-15.0,0.0,NW,5.5,Changping
1007.3,-15.2,0.0,NNW,2.3,Changping
1007.6,-15.3,0.0,NNE,0.6,Changping
1007.9,-15.8,0.0,NNW,1.1,Changping
1008.1,-15.6,0.0,E,0.8,Changping
1008.4,-14.8,0.0,ESE,0.8,Changping
1008.3,-15.3,0.0,SW,1.0,Changping
1008.2,-14.7,0.0,SSW,0.1,Changping
